date,4:Temperature_Habitacion_Sensor,5:Weather_Temperature,6:CO2_Comedor_Sensor,7:CO2_Habitacion_Sensor,8:Humedad_Comedor_Sensor,9:Humedad_Habitacion_Sensor,10:Lighting_Comedor_Sensor,11:Lighting_Habitacion_Sensor,12:Precipitacion,13:Meteo_Exterior_Crepusculo,14:Meteo_Exterior_Viento,15:Meteo_Exterior_Sol_Oest,16:Meteo_Exterior_Sol_Est,17:Meteo_Exterior_Sol_Sud,18:Meteo_Exterior_Piranometro,19:Exterior_Entalpic_1,20:Exterior_Entalpic_2,21:Exterior_Entalpic_turbo,22:Temperature_Exterior_Sensor,3:Temperature_Comedor_Sensor
2012-04-07 11:15:00,17.0933,15.0,190.549,191.147,47.7307,48.352,21.4267,46.4507,0.0,617.963,1.468,16061.1,15466.5,19721.6,300.875,0,0,0,17.27,17.31
2012-04-07 11:30:00,17.2347,15.0,190.485,191.008,46.2987,47.7893,33.7633,67.6907,0.0,618.944,1.48067,16046.8,14404.9,32954.4,413.269,0,0,0,17.42,17.444
2012-04-07 11:45:00,17.3367,15.0,190.315,191.253,46.7413,47.9467,37.0947,63.1813,0.0,618.219,1.544,15200.3,14111.4,35790.2,429.461,0,0,0,17.6047,17.5413
2012-04-07 12:00:00,17.6013,15.1333,190.965,191.477,45.7573,47.1333,97.0907,138.597,0.0,622.016,2.344,22257.0,17494.7,87485.1,1028.27,0,0,0,18.0387,17.7693
2012-04-07 12:15:00,17.812,16.0,191.573,191.509,46.6747,46.8613,34.184,80.88,0.0,620.608,2.68,19170.6,16605.9,38013.6,493.813,0,0,0,18.696,17.982
2012-04-07 12:30:00,18.0213,16.0,190.784,191.008,46.7227,46.2107,57.3533,95.2373,0.0,620.48,2.85267,25747.5,19312.0,50016.3,666.923,0,0,0,19.1007,18.18
2012-04-07 12:45:00,18.188,16.9333,191.52,191.221,47.12,47.584,49.5933,78.2667,0.0,619.541,1.71333,25728.3,16827.7,46942.9,609.28,0,0,0,19.2347,18.3353
2012-04-07 13:00:00,18.3727,17.0,191.157,190.752,46.4213,47.1067,56.3467,85.3787,0.0,620.992,2.096,29758.8,11889.7,50508.5,647.797,0,0,0,19.5127,18.5547
2012-04-07 13:15:00,18.5213,17.0,191.371,191.147,46.6587,46.328,36.9013,54.1187,0.0,619.456,2.83133,28765.9,7203.84,39274.5,472.181,0,0,0,19.796,18.69
2012-04-07 13:30:00,18.6567,17.0,191.381,191.104,45.4827,46.4347,60.8873,85.2427,0.0,619.712,2.31,47268.2,8944.3,51071.7,666.677,0,0,0,20.0527,18.86
2012-04-07 13:45:00,18.842,17.0,191.701,191.36,45.7867,46.624,67.148,98.3733,0.0,620.864,2.56067,68777.3,9633.11,59247.3,789.803,0,0,0,20.5153,19.0547
2012-04-07 14:00:00,18.9547,17.0,191.925,191.467,45.9493,46.4187,44.1653,67.3813,0.0,619.883,2.614,67294.5,8020.99,47655.6,621.328,0,0,0,21.5107,19.2253
2012-04-07 14:15:00,19.1607,17.0,191.413,190.965,44.7067,46.2533,51.6533,83.44,0.0,620.48,3.52733,91231.6,9440.26,51407.5,789.973,0,0,0,21.6133,19.432
2012-04-07 14:30:00,19.3193,17.1333,191.68,191.595,43.6613,45.944,51.3067,83.872,0.0,620.395,4.16933,89429.3,9368.58,42117.1,731.072,0,0,0,21.4507,19.6227
2012-04-07 14:45:00,19.45,18.0,192.032,190.976,44.5973,46.4507,48.9773,57.1013,0.0,620.437,3.35067,91422.7,8687.62,37118.0,701.824,0,0,0,21.652,19.788
2012-04-07 15:00:00,19.5627,18.0,192.203,191.04,44.536,46.336,45.2613,54.3493,0.0,620.437,3.598,95278.4,8429.57,30490.6,666.112,0,0,0,21.828,19.9613
2012-04-07 15:15:00,19.6727,18.0,191.691,191.2,43.48,46.1227,41.4347,52.0293,0.0,620.011,3.85667,94830.6,8938.5,25638.2,647.979,0,0,0,21.884,20.1073
2012-04-07 15:30:00,19.7667,18.0,192.544,191.819,42.1733,46.4533,33.202,38.4347,0.0,619.072,2.70867,71995.4,6874.11,17463.0,468.965,0,0,0,21.8813,20.242
2012-04-07 15:45:00,19.7933,18.0,192.331,191.595,41.4747,46.1893,21.7033,34.852,0.0,617.963,2.26533,50189.7,6408.19,14053.4,327.733,0,0,0,21.608,20.3227
2012-04-07 16:00:00,19.858,18.0,191.947,191.52,43.0093,45.392,24.422,32.348,0.0,618.176,2.76667,85164.0,8580.1,15280.1,482.059,0,0,0,21.1813,20.4133
2012-04-07 16:15:00,19.902,17.2667,191.851,191.147,41.6733,45.048,20.9853,23.44,0.0,617.963,2.43933,79021.4,7304.19,12491.1,397.6,0,0,0,20.7813,20.458
2012-04-07 16:30:00,19.886,17.0,191.573,191.168,40.408,43.952,20.8233,23.44,0.0,617.877,2.37333,81835.3,7426.05,10163.9,374.357,0,0,0,20.392,20.4807
2012-04-07 16:45:00,19.874,17.0,191.445,190.603,39.28,43.576,20.8867,22.0467,0.0,617.451,2.65667,79227.6,7168.0,8802.3,321.088,0,0,0,20.0607,20.4767
2012-04-07 17:00:00,19.8433,17.0,191.115,190.624,39.0693,43.072,21.246,23.2427,0.0,617.28,2.64933,76122.8,7010.3,7727.1,267.456,0,0,0,19.7487,20.4433
2012-04-07 17:15:00,19.7933,17.0,190.56,190.496,38.5707,42.64,21.102,23.08,0.0,617.067,2.98933,72130.6,6458.37,6859.78,215.349,0,0,0,19.4753,20.3933
2012-04-07 17:30:00,19.7667,16.2667,190.304,190.923,38.688,42.928,20.8233,23.144,0.0,616.171,2.112,21533.4,3806.21,3576.83,106.172,0,0,0,19.244,20.3533
2012-04-07 17:45:00,19.7033,16.0,190.453,191.328,38.508,42.2533,20.9033,23.2427,0.0,615.296,2.158,1978.37,2329.6,1698.82,25.396,0,0,0,19.0333,20.2787
2012-04-07 18:00:00,19.664,16.0,190.144,190.613,39.024,42.6133,20.9047,22.8653,0.0,614.464,2.22933,1598.46,1734.66,1318.91,18.6027,0,0,0,18.7787,20.23
2012-04-07 18:15:00,19.61,16.0,191.04,190.453,39.0827,42.3653,14.306,22.5853,0.0,614.357,2.13733,1154.05,953.344,523.264,10.608,0,0,0,18.454,20.1593
2012-04-07 18:30:00,19.5187,16.0,190.773,190.368,38.8773,42.3493,11.524,19.4027,0.0,613.973,1.82,0.0,0.0,0.0,1.58733,0,0,0,18.1953,20.0987
2012-04-07 18:45:00,19.4567,16.0,190.453,190.133,38.9773,42.3093,11.426,12.94,0.0,434.416,1.31467,0.0,0.0,0.0,-3.57733,0,0,0,18.054,20.0267
2012-04-07 19:00:00,19.4,16.0,190.411,190.933,39.6253,43.2107,11.866,13.28,0.0,41.8407,1.46533,0.0,0.0,0.0,-3.57733,0,0,0,17.884,19.9433
2012-04-07 19:15:00,19.2933,15.2667,190.848,191.051,39.768,43.0827,11.5073,13.2653,0.0,1.75,1.944,0.0,0.0,0.0,-3.64267,0,0,0,17.6987,19.8633
2012-04-07 19:30:00,19.25,14.8667,190.997,190.987,39.9293,43.3493,11.6867,13.6387,0.0,0.694,1.48267,0.0,0.0,0.0,-3.57733,0,0,0,17.5253,19.7867
2012-04-07 19:45:00,19.1487,14.0,190.208,190.421,39.9293,43.2293,11.72,13.184,0.0,0.65,1.452,0.0,0.0,0.0,-3.64267,0,0,0,17.3733,19.7007
2012-04-07 20:00:00,19.0633,14.0,191.147,191.072,40.18,43.2827,11.6053,13.3467,0.0,0.65,1.50867,0.0,0.0,0.0,-3.64267,0,0,0,17.1893,19.61
2012-04-07 20:15:00,19.0027,14.0,191.307,191.168,40.0933,43.3067,11.6053,13.0213,0.0,0.65,1.41867,0.0,0.0,0.0,-3.57733,0,0,0,17.0187,19.54
2012-04-07 20:30:00,18.9287,13.6667,190.517,191.264,40.1373,43.4747,11.622,12.37,0.0,0.65,1.19467,0.0,0.0,0.0,-3.38133,0,0,0,16.852,19.4447
2012-04-07 20:45:00,18.836,13.0,190.475,191.563,40.3427,43.52,11.7033,13.5253,0.0,0.694,0.622,0.0,0.0,0.0,-3.708,0,0,0,16.678,19.3733
2012-04-07 21:00:00,18.7733,13.0,190.603,191.189,40.6227,43.704,11.6053,13.184,0.0,0.782,0.722667,0.0,0.0,0.0,-3.57733,0,0,0,16.5393,19.29
2012-04-07 21:15:00,18.72,13.0,191.264,192.128,40.8013,43.8373,11.524,13.6227,0.0,0.914,0.416667,0.0,0.0,0.0,-3.57733,0,0,0,16.3727,19.2167
2012-04-07 21:30:00,18.62,12.6667,191.221,191.669,41.048,43.9227,11.524,13.1027,0.0,1.178,0.336,0.0,0.0,0.0,-3.64267,0,0,0,16.212,19.122
2012-04-07 21:45:00,18.56,12.0,190.443,191.371,41.344,44.1387,11.8827,12.94,0.0,1.266,0.231333,0.0,0.0,0.0,-3.64267,0,0,0,16.074,19.0227
2012-04-07 22:00:00,18.482,12.0,191.115,191.179,41.6267,44.3013,11.6053,12.5967,0.0,1.178,0.129333,0.0,0.0,0.0,-3.57733,0,0,0,15.9373,18.958
2012-04-07 22:15:00,18.3853,12.9333,190.581,192.032,42.096,44.6693,11.524,13.5907,0.0,1.266,0.127333,0.0,0.0,0.0,-3.44667,0,0,0,15.792,18.89
2012-04-07 22:30:00,18.25,13.0,190.357,192.117,42.424,44.7707,11.524,13.2653,0.0,1.31,0.0,0.0,0.0,0.0,-3.57733,0,0,0,15.642,18.8027
2012-04-07 22:45:00,18.188,13.0,190.891,192.16,42.8667,44.9653,11.6867,13.2653,0.0,1.222,0.236,0.0,0.0,0.0,-3.57733,0,0,0,15.4753,18.7227
2012-04-07 23:00:00,18.0967,13.0,191.509,192.512,43.12,44.928,11.7033,13.1027,0.0,1.31,0.32,0.0,0.0,0.0,-3.38133,0,0,0,15.2933,18.634
2012-04-07 23:15:00,18.024,13.0,191.189,193.024,43.272,45.1093,11.6867,13.2653,0.0,1.31,0.342,0.0,0.0,0.0,-3.25067,0,0,0,15.1193,18.548
2012-04-07 23:30:00,17.9333,12.1333,191.147,192.277,43.6347,45.376,11.6053,13.2,0.0,1.31,0.321333,0.0,0.0,0.0,-3.316,0,0,0,15.0247,18.4673
2012-04-07 23:45:00,17.8287,12.0,191.637,193.269,43.8907,45.456,11.622,13.8667,0.0,1.31,0.524,0.0,0.0,0.0,-3.316,0,0,0,14.892,18.36
2012-04-08 00:00:00,17.7187,11.6667,192.096,192.992,43.72,45.3307,11.524,13.2653,0.0,1.31,0.146667,0.0,0.0,0.0,-3.18533,0,0,0,14.7613,18.274
2012-04-08 00:15:00,17.6367,11.0667,191.008,192.704,44.1147,45.4533,11.6867,13.5093,0.0,1.266,0.316,0.0,0.0,0.0,-3.316,0,0,0,14.6733,18.1667
2012-04-08 00:30:00,17.556,11.0,191.765,192.64,44.1573,45.4773,11.4427,12.4353,0.0,1.31,0.180667,0.0,0.0,0.0,-3.316,0,0,0,14.574,18.0833
2012-04-08 00:45:00,17.4667,11.0,191.755,193.067,43.9627,45.3093,11.524,13.98,0.0,1.31,0.264667,0.0,0.0,0.0,-3.38133,0,0,0,14.472,17.9867
2012-04-08 01:00:00,17.4067,11.0,191.477,192.747,44.0267,45.3333,11.8827,13.1347,0.0,1.31,0.658,0.0,0.0,0.0,-3.44667,0,0,0,14.3627,17.8933
2012-04-08 01:15:00,17.308,11.0,191.424,192.395,44.1733,45.3413,11.6867,13.1673,0.0,1.31,0.441333,0.0,0.0,0.0,-3.38133,0,0,0,14.2433,17.8027
2012-04-08 01:30:00,17.236,10.4667,191.947,192.373,44.1707,45.4507,11.6867,12.94,0.0,1.31,0.606667,0.0,0.0,0.0,-3.18533,0,0,0,14.0227,17.722
2012-04-08 01:45:00,17.1333,10.0,191.893,193.461,44.424,45.464,11.524,13.0213,0.0,1.31,0.0,0.0,0.0,0.0,-3.316,0,0,0,13.9033,17.6393
2012-04-08 02:00:00,17.0653,10.0,191.253,193.056,44.6667,45.5307,11.866,13.5093,0.0,1.31,0.0,0.0,0.0,0.0,-3.38133,0,0,0,13.8333,17.5467
2012-04-08 02:15:00,16.9533,10.0,191.275,193.184,44.936,45.6347,11.7027,13.3467,0.0,1.31,0.138,0.0,0.0,0.0,-3.18533,0,0,0,13.6467,17.474
2012-04-08 02:30:00,16.8787,9.86667,191.573,194.069,45.1067,45.7253,11.524,13.0213,0.0,1.31,0.216667,0.0,0.0,0.0,-3.18533,0,0,0,13.5633,17.3727
2012-04-08 02:45:00,16.7867,9.0,191.691,193.845,45.032,45.7067,11.6867,14.3533,0.0,1.266,0.0773333,0.0,0.0,0.0,-3.316,0,0,0,13.476,17.3167
2012-04-08 03:00:00,16.7053,9.0,191.904,194.091,45.0933,45.7467,11.7847,14.0293,0.0,1.31,0.145333,0.0,0.0,0.0,-3.38133,0,0,0,13.2987,17.206
2012-04-08 03:15:00,16.61,9.53333,192.661,193.419,45.2613,45.8187,11.6053,14.4187,0.0,1.266,0.0,0.0,0.0,0.0,-3.316,0,0,0,13.1307,17.1013
2012-04-08 03:30:00,16.52,8.66667,192.427,193.803,45.3893,45.8827,11.4427,14.8573,0.0,1.266,0.036,0.0,0.0,0.0,-3.18533,0,0,0,12.9493,17.0107
2012-04-08 03:45:00,16.4233,8.0,192.523,194.496,45.4267,45.936,11.7033,12.6133,0.0,1.31,0.0,0.0,0.0,0.0,-3.44667,0,0,0,12.7887,16.924
2012-04-08 04:00:00,16.3153,8.0,193.205,194.624,45.512,46.0107,11.6867,13.3467,0.0,1.266,0.0,0.0,0.0,0.0,-3.316,0,0,0,12.6573,16.8567
2012-04-08 04:15:00,16.2,8.0,193.451,194.592,45.576,46.0507,11.6053,13.3467,0.0,1.178,0.0,0.0,0.0,0.0,-3.18533,0,0,0,12.5073,16.756
2012-04-08 04:30:00,16.1367,8.0,193.792,196.619,45.632,46.08,11.6053,13.428,0.0,1.09,0.0413333,0.0,0.0,0.0,-3.316,0,0,0,12.38,16.6593
2012-04-08 04:45:00,16.0613,8.86667,194.016,197.547,45.68,46.1173,11.524,13.3467,0.0,0.914,0.0746667,0.0,0.0,0.0,-3.18533,0,0,0,12.1733,16.5413
2012-04-08 05:00:00,15.9353,8.73333,195.819,196.917,45.6507,46.1893,11.7847,13.7533,0.0,1.046,0.0853333,0.0,0.0,0.0,-3.18533,0,0,0,12.0967,16.446
2012-04-08 05:15:00,15.824,7.0,195.787,196.576,45.6213,46.2027,11.524,13.2653,0.0,12.82,0.044,0.0,0.0,0.0,-3.25067,0,0,0,12.0127,16.3473
2012-04-08 05:30:00,15.7667,7.0,195.648,197.92,45.6347,46.2107,11.6053,13.5093,0.0,237.859,0.0,0.0,0.0,0.0,-3.12,0,0,0,11.8273,16.254
2012-04-08 05:45:00,15.682,7.0,196.128,198.357,45.6213,46.2373,11.4427,17.7733,0.0,611.371,0.406667,0.0,831.488,0.0,1.45733,0,0,0,11.672,16.1533
2012-04-08 06:00:00,15.582,7.0,197.035,198.549,45.6027,46.248,16.5327,24.8867,0.0,612.011,0.282667,2422.78,11107.3,2300.93,18.0793,0,0,0,11.5767,16.0533
2012-04-08 06:15:00,15.496,7.0,197.035,199.029,45.5627,46.24,21.0847,23.6293,0.0,613.333,0.036,6651.9,39219.2,6723.58,57.444,0,0,0,11.478,15.9727
2012-04-08 06:30:00,15.4267,7.0,196.981,198.475,45.4907,46.2427,20.9853,23.1613,0.0,615.211,0.0,8902.66,52275.9,9997.99,102.517,0,0,0,11.5293,15.8967
2012-04-08 06:45:00,15.332,7.0,196.331,197.856,45.408,46.2133,21.1013,23.5213,0.0,616.896,0.0,10528.4,61502.8,13803.5,151.403,0,0,0,11.7073,15.8433
2012-04-08 07:00:00,15.324,7.0,196.437,197.429,45.3173,46.1067,21.246,31.24,0.0,618.347,0.0,11494.7,69206.0,19069.6,206.293,0,0,0,11.9473,15.8167
2012-04-08 07:15:00,15.32,8.86667,196.256,196.779,45.2427,45.976,20.9847,42.152,0.0,619.541,0.176667,12075.0,74877.6,25604.1,256.96,0,0,0,12.284,15.8033
2012-04-08 07:30:00,15.3333,9.0,196.416,195.744,45.104,45.8027,21.0847,53.1813,0.0,620.096,0.266667,12598.6,78946.3,32692.9,309.643,0,0,0,12.6873,15.8267
2012-04-08 07:45:00,15.4,9.66667,196.043,195.392,44.96,45.456,23.0213,74.9333,0.0,620.907,0.145333,13172.1,81627.8,40704.7,362.965,0,0,0,13.154,15.87
2012-04-08 08:00:00,15.4887,11.2,196.288,194.688,44.776,45.104,31.452,83.36,0.0,621.717,0.150667,13724.3,82094.8,47885.0,413.035,0,0,0,13.7127,15.9593
2012-04-08 08:15:00,15.6447,12.0,195.669,194.229,44.6907,44.8373,38.068,98.9387,0.0,622.229,0.764,14304.6,81955.5,54471.3,461.227,0,0,0,14.3293,16.0673
2012-04-08 08:30:00,15.8047,12.6667,196.309,194.571,44.4587,44.512,41.516,113.52,0.0,622.315,0.345333,14877.4,82315.9,60503.4,509.419,0,0,0,14.9513,16.2107
2012-04-08 08:45:00,15.9987,14.0,196.0,192.864,44.6373,44.2213,41.336,112.656,0.0,622.784,0.782,14669.8,83208.9,65852.8,556.928,0,0,0,15.4507,16.368
2012-04-08 09:00:00,16.248,14.1333,196.139,193.728,44.384,43.912,51.8347,138.603,0.0,623.04,1.26133,14068.4,85535.4,70694.2,603.819,0,0,0,16.0987,16.5987
2012-04-08 09:15:00,16.5073,15.6,195.84,193.504,44.1467,43.7307,51.752,142.459,0.0,623.467,0.928,13157.7,83951.6,74517.2,645.205,0,0,0,16.7307,16.8373
2012-04-08 09:30:00,16.7867,16.0,196.053,192.811,44.6853,43.7893,51.7173,142.768,0.0,622.997,1.91667,12290.0,80680.3,77742.1,684.501,0,0,0,17.72,17.0607
2012-04-08 09:45:00,17.0807,16.1333,195.936,191.115,45.2827,43.9627,51.408,142.32,0.0,622.656,2.318,11775.3,74995.0,80472.7,726.571,0,0,0,18.0107,17.3047
2012-04-08 10:00:00,17.3347,17.0,194.933,189.856,46.128,44.3973,53.3947,142.261,0.0,622.315,2.93333,11221.7,67160.7,82463.4,761.088,0,0,0,18.2693,17.5513
2012-04-08 10:15:00,17.586,17.0,193.461,189.248,46.1067,44.4107,79.8213,142.464,0.0,622.016,2.96933,10614.4,56306.3,84448.6,793.429,0,0,0,18.6127,17.8233
2012-04-08 10:30:00,17.8793,17.0,193.013,189.664,46.0507,44.1787,81.5013,142.603,0.0,621.888,2.68867,9683.97,42844.2,85349.7,813.653,0,0,0,19.0127,18.1267
2012-04-08 10:45:00,18.1987,17.9333,193.461,190.517,45.824,43.896,81.5813,142.304,0.0,622.187,2.40067,9139.2,31974.7,86485.7,841.344,0,0,0,19.4187,18.4453
2012-04-08 11:00:00,18.5267,18.1333,193.643,190.251,45.6507,43.928,81.424,142.768,0.0,622.4,2.20533,8694.78,23302.1,86676.8,858.112,0,0,0,19.858,18.7287
2012-04-08 11:15:00,18.818,19.0,193.632,190.581,45.3787,43.68,81.5013,142.464,0.0,622.613,1.79267,8350.72,17831.9,86152.5,873.003,0,0,0,20.3067,19.016
2012-04-08 11:30:00,19.156,19.0,193.941,191.243,44.8667,43.36,81.504,142.165,0.0,622.485,2.05733,7977.98,14792.0,84497.7,884.565,0,0,0,20.696,19.3307
2012-04-08 11:45:00,19.4693,19.0,194.293,191.456,44.4133,43.0453,81.584,142.128,0.0,622.997,1.80867,8228.86,12863.5,82217.6,891.264,0,0,0,21.3253,19.634
2012-04-08 12:00:00,19.762,19.5333,194.88,191.317,45.0987,43.5893,81.2427,113.595,0.0,622.571,2.65133,9697.96,10385.7,80000.3,895.275,0,0,0,21.6733,19.9153
2012-04-08 12:15:00,20.0327,20.0,194.795,192.128,44.1787,43.1787,81.6027,113.008,0.0,622.485,1.51267,12556.3,9540.61,77217.8,895.829,0,0,0,22.1613,20.196
2012-04-08 12:30:00,20.3693,20.0,195.019,192.128,44.1653,42.8667,81.384,112.997,0.0,622.784,1.928,17423.0,9540.61,74287.8,891.264,0,0,0,22.6547,20.4893
2012-04-08 12:45:00,20.6653,20.0,195.787,192.608,44.4453,42.536,81.2427,111.781,0.0,622.571,2.79333,24684.5,8931.33,70983.7,882.219,0,0,0,23.1973,20.76
2012-04-08 13:00:00,20.9493,20.0,195.957,192.917,44.688,42.0827,81.3813,112.032,0.0,620.779,3.788,34112.9,8200.19,67152.6,872.96,0,0,0,23.368,21.0093
2012-04-08 13:15:00,21.188,20.9333,196.469,193.771,44.8587,42.12,68.8667,112.581,0.0,620.48,3.652,45032.8,7942.14,62802.6,856.917,0,0,0,23.396,21.28
2012-04-08 13:30:00,21.3947,21.0,196.043,193.589,45.2773,42.3093,51.2373,110.496,0.0,620.48,3.20467,57898.3,7870.46,58365.3,837.931,0,0,0,23.476,21.5067
2012-04-08 13:45:00,21.568,21.3333,196.587,194.325,45.2213,42.328,50.912,83.28,0.0,620.139,3.59533,70617.8,7662.59,53922.5,816.64,0,0,0,23.544,21.7333
2012-04-08 14:00:00,21.7027,22.0,196.459,194.923,45.2587,42.5013,51.1547,83.04,0.0,620.139,2.53733,79192.1,7727.1,48939.0,789.291,0,0,0,23.8867,21.9293
2012-04-08 14:15:00,21.864,22.0,196.811,195.371,44.8853,42.5067,51.1573,82.176,0.0,620.352,2.812,86114.3,7712.77,44086.6,759.808,0,0,0,24.004,22.1107
2012-04-08 14:30:00,21.9613,21.7333,197.003,195.147,44.7973,42.6027,51.24,57.12,0.0,620.139,2.63133,91805.0,7934.98,38715.4,726.016,0,0,0,24.1507,22.292
2012-04-08 14:45:00,22.1,20.0,197.259,195.371,44.936,42.6267,50.3733,52.504,0.0,619.755,2.91267,92083.5,7734.27,32849.9,690.304,0,0,0,24.204,22.468
2012-04-08 15:00:00,22.204,20.0,196.875,195.168,43.088,42.7013,41.3373,47.088,0.0,619.328,2.79733,92553.2,7490.56,27065.0,651.499,0,0,0,24.22,22.6347
2012-04-08 15:15:00,22.2813,20.0,196.992,195.285,42.0267,42.8187,41.516,42.96,0.0,619.243,2.55533,90772.8,7225.34,21770.2,610.027,0,0,0,24.224,22.7813
2012-04-08 15:30:00,22.316,20.0,196.117,195.072,41.2467,42.8667,37.4027,37.5547,0.0,618.987,2.622,88156.8,7096.32,17738.4,565.675,0,0,0,24.1653,22.892
2012-04-08 15:45:00,22.38,20.0,195.456,195.2,41.068,42.888,30.508,33.0493,0.0,618.688,2.40067,87485.1,6988.8,14691.7,519.701,0,0,0,23.94,22.984
2012-04-08 16:00:00,22.4093,20.0,196.192,195.403,41.02,42.8053,20.6607,26.7227,0.0,618.56,2.79733,84746.2,6909.95,12468.9,469.269,0,0,0,23.556,23.0467
2012-04-08 16:15:00,22.42,20.0,194.805,195.573,40.4133,42.768,20.7407,24.1067,0.0,618.432,2.47933,82037.4,6909.95,10879.0,419.712,0,0,0,23.1413,23.0947
2012-04-08 16:30:00,22.404,20.0,194.133,195.605,40.2227,42.6667,20.9207,23.3413,0.0,618.005,2.23667,79880.2,6974.46,9612.29,367.979,0,0,0,22.7307,23.0893
2012-04-08 16:45:00,22.42,20.0,193.877,194.784,40.06,42.448,20.742,22.308,0.0,617.92,2.42733,77567.3,7003.14,8651.78,316.523,0,0,0,22.388,23.0693
2012-04-08 17:00:00,22.3813,19.8667,194.549,194.805,40.08,42.168,20.742,23.144,0.0,617.408,2.72133,73894.6,6909.95,7698.43,263.424,0,0,0,22.0173,23.008
2012-04-08 17:15:00,22.352,19.2,193.877,194.613,39.516,42.1707,20.9207,22.668,0.0,617.28,1.982,69607.4,6358.02,6788.1,211.072,0,0,0,21.6853,22.96
2012-04-08 17:30:00,22.2933,19.0,193.408,194.656,39.0547,42.12,20.7413,22.7667,0.0,616.64,1.56533,16926.4,3627.01,3347.46,97.2747,0,0,0,21.3613,22.8867
2012-04-08 17:45:00,22.24,19.0,193.323,194.72,38.756,42.2667,20.742,22.372,0.0,615.616,1.724,2107.39,2351.1,1763.33,26.7773,0,0,0,21.1307,22.8013
2012-04-08 18:00:00,22.1587,19.0,194.304,195.019,38.8987,42.2267,20.84,22.8307,0.0,615.36,0.430667,1691.65,1813.5,1404.93,18.9653,0,0,0,20.904,22.732
2012-04-08 18:15:00,22.092,19.0,194.112,194.432,39.5827,42.1867,15.8313,23.324,0.0,615.296,0.0386667,1283.07,1125.38,609.28,10.1387,0,0,0,20.6813,22.644
2012-04-08 18:30:00,22.0227,19.0,194.325,194.123,39.9973,42.2133,11.2467,19.644,0.0,614.656,0.0,71.68,0.0,0.0,1.65267,0,0,0,20.438,22.5707
2012-04-08 18:45:00,21.9573,18.2667,193.792,194.421,40.1427,42.3787,11.7033,13.1993,0.0,472.587,0.0,0.0,0.0,0.0,-3.56467,0,0,0,20.194,22.484
2012-04-08 19:00:00,21.864,18.0,193.941,194.987,40.288,42.504,11.328,12.9233,0.0,54.8907,0.036,0.0,0.0,0.0,-3.708,0,0,0,19.9367,22.4187
2012-04-08 19:15:00,21.7987,17.0667,194.112,194.005,40.7653,43.0373,11.3447,13.1027,0.0,2.146,1.05867,0.0,0.0,0.0,-3.904,0,0,0,19.7247,22.3307
2012-04-08 19:30:00,21.6933,17.0,194.368,194.613,40.8493,42.832,11.328,13.1027,0.0,0.694,0.0493333,0.0,0.0,0.0,-3.708,0,0,0,19.554,22.2267
2012-04-08 19:45:00,21.6,16.6667,194.944,194.944,41.016,42.824,11.23,12.9393,0.0,0.65,0.0,0.0,0.0,0.0,-3.708,0,0,0,19.352,22.1413
2012-04-08 20:00:00,21.528,16.0,195.541,195.957,41.232,43.1707,11.2133,13.0373,0.0,0.65,0.504,0.0,0.0,0.0,-3.708,0,0,0,19.1613,22.068
2012-04-08 20:15:00,21.416,16.0,195.883,196.512,41.3973,43.288,11.4427,12.7607,0.0,0.65,0.497333,0.0,0.0,0.0,-3.77333,0,0,0,18.9687,21.984
2012-04-08 20:30:00,21.316,16.0,196.107,197.835,41.632,43.4853,11.426,13.2813,0.0,0.65,0.653333,0.0,0.0,0.0,-3.64267,0,0,0,18.7773,21.8933
2012-04-08 20:45:00,21.22,16.0,197.408,199.093,41.792,43.5573,11.426,13.2807,0.0,0.65,0.547333,0.0,0.0,0.0,-3.77333,0,0,0,18.5747,21.8213
2012-04-08 21:00:00,21.108,15.3333,197.76,198.635,42.008,43.664,11.5407,12.696,0.0,0.65,0.445333,0.0,0.0,0.0,-3.512,0,0,0,18.3633,21.7093
2012-04-08 21:15:00,21.0027,14.0,197.728,199.168,41.8827,43.5493,11.524,13.004,0.0,0.65,0.589333,0.0,0.0,0.0,-3.512,0,0,0,18.1553,21.6013
2012-04-08 21:30:00,20.9,14.0,198.485,200.107,42.2347,43.68,11.5073,13.1027,0.0,0.65,0.519333,0.0,0.0,0.0,-3.708,0,0,0,17.9767,21.4987
2012-04-08 21:45:00,20.788,14.0,198.581,200.149,42.3067,43.664,11.7033,12.9387,0.0,0.65,0.634667,0.0,0.0,0.0,-3.64267,0,0,0,17.7673,21.3907
2012-04-08 22:00:00,20.6613,14.0,199.029,200.448,42.8133,43.728,11.5073,12.94,0.0,0.694,1.28133,0.0,0.0,0.0,-3.512,0,0,0,17.5687,21.2693
2012-04-08 22:15:00,20.56,13.0667,199.392,199.595,42.8133,43.7093,11.524,12.6793,0.0,0.65,0.616667,0.0,0.0,0.0,-3.708,0,0,0,17.36,21.148
2012-04-08 22:30:00,20.4507,13.0,198.507,198.837,42.6747,43.6187,11.4093,13.1187,0.0,0.738,0.589333,0.0,0.0,0.0,-3.708,0,0,0,17.168,21.0267
2012-04-08 22:45:00,20.2973,12.0667,198.581,198.08,42.2053,43.5067,11.3447,12.94,0.0,0.914,0.568,0.0,0.0,0.0,-3.708,0,0,0,16.994,20.8973
2012-04-08 23:00:00,20.2133,12.0,198.219,198.272,41.9147,43.384,11.7033,12.5167,0.0,1.046,0.0773333,0.0,0.0,0.0,-3.44667,0,0,0,16.8193,20.7973
